haldtopic,year,N_present,N_not_present,N,alpha,beta,mean_from_alphabeta,sd_from_alphabeta,proportion_present,sd_proportion_present,originaltopic,topic_order,topic_use,topic_discipline,topic_majortaxon,topic_label
topic82,1873,0,55,55,1,56,0.01754386,0.017238726,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1874,0,60,60,1,61,0.016129032,0.015870951,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1875,0,41,41,1,42,0.023255814,0.022721126,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1876,0,49,49,1,50,0.019607843,0.019227072,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1877,0,51,51,1,52,0.018867925,0.018515222,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1878,0,58,58,1,59,0.016666667,0.016391166,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1879,0,54,54,1,55,0.017857143,0.017541062,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1880,0,56,56,1,57,0.017241379,0.016946633,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1881,0,58,58,1,59,0.016666667,0.016391166,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1882,0,57,57,1,58,0.016949153,0.016664273,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1883,0,79,79,1,80,0.012345679,0.012194193,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1884,0,71,71,1,72,0.01369863,0.013512246,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1885,0,62,62,1,63,0.015625,0.015382737,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1886,0,66,66,1,67,0.014705882,0.014491186,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1887,0,72,72,1,73,0.013513514,0.013332116,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1888,0,85,85,1,86,0.011494253,0.011362886,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1889,0,70,70,1,71,0.013888889,0.013697309,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1890,0,74,74,1,75,0.013157895,0.012985889,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1891,0,66,66,1,67,0.014705882,0.014491186,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1892,0,67,67,1,68,0.014492754,0.014284214,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1893,0,101,101,1,102,0.009708738,0.009614931,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1894,0,60,60,1,61,0.016129032,0.015870951,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1895,0,96,96,1,97,0.010204082,0.010100484,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1896,0,105,105,1,106,0.009345794,0.009258855,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1897,0,90,90,1,91,0.010869565,0.010752053,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1898,0,113,113,1,114,0.008695652,0.008620364,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1899,0,113,113,1,114,0.008695652,0.008620364,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1900,0,113,113,1,114,0.008695652,0.008620364,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1901,0,116,116,1,117,0.008474576,0.00840306,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1902,0,145,145,1,146,0.006802721,0.0067566,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1903,0,131,131,1,132,0.007518797,0.007462476,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1904,0,137,137,1,138,0.007194245,0.007142672,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1905,0,122,122,1,123,0.008064516,0.00799974,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1906,0,105,105,1,106,0.009345794,0.009258855,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1907,0,117,117,1,118,0.008403361,0.008333039,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1908,0,157,157,1,158,0.006289308,0.006249876,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1909,0,159,159,1,160,0.00621118,0.00617272,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1910,0,138,138,1,139,0.007142857,0.007092018,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1911,0,148,148,1,149,0.006666667,0.006622369,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1912,0,129,129,1,130,0.007633588,0.007575537,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1913,0,137,137,1,138,0.007194245,0.007142672,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1914,0,151,151,1,152,0.006535948,0.006493368,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1915,0,153,153,1,154,0.006451613,0.006410123,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1916,0,167,167,1,168,0.00591716,0.00588225,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1917,0,122,122,1,123,0.008064516,0.00799974,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1918,0,122,122,1,123,0.008064516,0.00799974,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1919,0,114,114,1,115,0.00862069,0.008546691,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1920,0,137,137,1,138,0.007194245,0.007142672,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1921,0,120,120,1,121,0.008196721,0.008129808,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1922,0,154,154,1,155,0.006410256,0.006369296,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1923,0,159,159,1,160,0.00621118,0.00617272,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1924,0,144,144,1,145,0.006849315,0.006802562,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1925,0,151,151,1,152,0.006535948,0.006493368,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1926,0,173,173,1,174,0.005714286,0.005681725,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1927,0,178,178,1,179,0.005555556,0.005524777,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1928,0,173,173,1,174,0.005714286,0.005681725,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1929,0,174,174,1,175,0.005681818,0.005649626,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1930,0,189,189,1,190,0.005235602,0.005208262,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1931,2,221,223,3,222,0.013333333,0.007629576,0.00896861,0.006313262,topic160,82,1,ecology,plant,plant nutrients
topic82,1932,0,229,229,1,230,0.004329004,0.004310304,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1933,0,187,187,1,188,0.005291005,0.005263084,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1934,0,212,212,1,213,0.004672897,0.004651112,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1935,0,262,262,1,263,0.003787879,0.003773558,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1936,0,275,275,1,276,0.003610108,0.003597099,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1937,0,251,251,1,252,0.003952569,0.003936977,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1938,1,248,249,2,249,0.007968127,0.005600679,0.004016064,0.004007992,topic160,82,1,ecology,plant,plant nutrients
topic82,1939,0,298,298,1,299,0.003333333,0.003322241,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1940,0,254,254,1,255,0.00390625,0.003891021,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1941,1,266,267,2,267,0.007434944,0.005228011,0.003745318,0.003738298,topic160,82,1,ecology,plant,plant nutrients
topic82,1942,0,275,275,1,276,0.003610108,0.003597099,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1943,1,235,236,2,236,0.008403361,0.005904663,0.004237288,0.004228301,topic160,82,1,ecology,plant,plant nutrients
topic82,1944,0,201,201,1,202,0.004926108,0.004901901,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1945,0,231,231,1,232,0.004291845,0.004273465,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1946,0,211,211,1,212,0.004694836,0.004672846,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1947,2,253,255,3,254,0.011673152,0.006687049,0.007843137,0.005524144,topic160,82,1,ecology,plant,plant nutrients
topic82,1948,1,266,267,2,267,0.007434944,0.005228011,0.003745318,0.003738298,topic160,82,1,ecology,plant,plant nutrients
topic82,1949,1,314,315,2,315,0.006309148,0.004440148,0.003174603,0.00316956,topic160,82,1,ecology,plant,plant nutrients
topic82,1950,2,339,341,3,340,0.008746356,0.005020266,0.005865103,0.004135074,topic160,82,1,ecology,plant,plant nutrients
topic82,1951,0,358,358,1,359,0.002777778,0.002770072,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1952,1,403,404,2,404,0.004926108,0.003470423,0.002475248,0.002472182,topic160,82,1,ecology,plant,plant nutrients
topic82,1953,2,421,423,3,422,0.007058824,0.004056235,0.004728132,0.003335381,topic160,82,1,ecology,plant,plant nutrients
topic82,1954,4,499,503,5,500,0.00990099,0.004401527,0.007952286,0.003960302,topic160,82,1,ecology,plant,plant nutrients
topic82,1955,1,613,614,2,614,0.003246753,0.002290213,0.001628664,0.001627338,topic160,82,1,ecology,plant,plant nutrients
topic82,1956,1,649,650,2,650,0.003067485,0.002164051,0.001538462,0.001537278,topic160,82,1,ecology,plant,plant nutrients
topic82,1957,4,629,633,5,630,0.007874016,0.003504717,0.006319115,0.003149559,topic160,82,1,ecology,plant,plant nutrients
topic82,1958,0,657,657,1,658,0.001517451,0.00151515,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1959,0,719,719,1,720,0.001386963,0.00138504,0,0,topic160,82,1,ecology,plant,plant nutrients
topic82,1960,4,715,719,5,716,0.006934813,0.003088429,0.005563282,0.002773893,topic160,82,1,ecology,plant,plant nutrients
topic82,1961,1,746,747,2,747,0.002670227,0.001884356,0.001338688,0.001337792,topic160,82,1,ecology,plant,plant nutrients
topic82,1962,2,744,746,3,745,0.004010695,0.002309385,0.002680965,0.001893186,topic160,82,1,ecology,plant,plant nutrients
topic82,1963,3,788,791,4,789,0.005044136,0.002514115,0.003792668,0.002185541,topic160,82,1,ecology,plant,plant nutrients
topic82,1964,2,966,968,3,967,0.003092784,0.001781938,0.002066116,0.001459454,topic160,82,1,ecology,plant,plant nutrients
topic82,1965,8,1036,1044,9,1037,0.008604207,0.002854339,0.007662835,0.002698821,topic160,82,1,ecology,plant,plant nutrients
topic82,1966,5,1161,1166,6,1162,0.005136986,0.002090878,0.004288165,0.001913609,topic160,82,1,ecology,plant,plant nutrients
topic82,1967,9,1184,1193,10,1185,0.008368201,0.00263406,0.007544007,0.002505166,topic160,82,1,ecology,plant,plant nutrients
topic82,1968,13,1379,1392,14,1380,0.010043042,0.002669646,0.00933908,0.002578071,topic160,82,1,ecology,plant,plant nutrients
topic82,1969,17,1512,1529,18,1513,0.011757022,0.002753919,0.011118378,0.00268157,topic160,82,1,ecology,plant,plant nutrients
topic82,1970,16,1549,1565,17,1550,0.010848756,0.002616064,0.010223642,0.002542812,topic160,82,1,ecology,plant,plant nutrients
topic82,1971,26,1691,1717,27,1692,0.015706806,0.002998071,0.015142691,0.002947155,topic160,82,1,ecology,plant,plant nutrients
topic82,1972,29,1826,1855,30,1827,0.016155089,0.002924793,0.015633423,0.002880272,topic160,82,1,ecology,plant,plant nutrients
topic82,1973,41,1966,2007,42,1967,0.020905923,0.003191162,0.0204285,0.00315764,topic160,82,1,ecology,plant,plant nutrients
topic82,1974,37,2054,2091,38,2055,0.018155757,0.002917697,0.017694883,0.002883169,topic160,82,1,ecology,plant,plant nutrients
topic82,1975,47,2271,2318,48,2272,0.020689655,0.002954604,0.0202761,0.002927436,topic160,82,1,ecology,plant,plant nutrients
topic82,1976,46,2343,2389,47,2344,0.019657047,0.002838361,0.019254918,0.002811518,topic160,82,1,ecology,plant,plant nutrients
topic82,1977,79,2628,2707,80,2629,0.029531192,0.003251971,0.029183598,0.003235146,topic160,82,1,ecology,plant,plant nutrients
topic82,1978,53,2731,2784,54,2732,0.019382627,0.002611486,0.019037356,0.002589971,topic160,82,1,ecology,plant,plant nutrients
topic82,1979,69,3004,3073,70,3005,0.022764228,0.002689261,0.022453628,0.00267258,topic160,82,1,ecology,plant,plant nutrients
topic82,1980,80,3256,3336,81,3257,0.024266028,0.002662912,0.023980815,0.002648794,topic160,82,1,ecology,plant,plant nutrients
topic82,1981,87,3553,3640,88,3554,0.024162548,0.002544079,0.023901099,0.002531659,topic160,82,1,ecology,plant,plant nutrients
topic82,1982,93,3619,3712,94,3620,0.025309639,0.002576896,0.025053879,0.002565215,topic160,82,1,ecology,plant,plant nutrients
topic82,1983,106,3779,3885,107,3780,0.027527656,0.002623978,0.027284427,0.002613695,topic160,82,1,ecology,plant,plant nutrients
topic82,1984,111,4049,4160,112,4050,0.026910139,0.002508021,0.026682692,0.002498592,topic160,82,1,ecology,plant,plant nutrients
topic82,1985,117,4325,4442,118,4326,0.026552655,0.002411428,0.026339487,0.002402803,topic160,82,1,ecology,plant,plant nutrients
topic82,1986,151,4351,4502,152,4352,0.03374778,0.002690422,0.033540649,0.002683334,topic160,82,1,ecology,plant,plant nutrients
topic82,1987,168,4531,4699,169,4532,0.035949798,0.002714918,0.035752288,0.002708591,topic160,82,1,ecology,plant,plant nutrients
topic82,1988,147,4710,4857,148,4711,0.030458942,0.002465031,0.030265596,0.002458199,topic160,82,1,ecology,plant,plant nutrients
topic82,1989,164,4800,4964,165,4801,0.033225936,0.002543045,0.033037873,0.002536851,topic160,82,1,ecology,plant,plant nutrients
topic82,1990,192,4815,5007,193,4816,0.038530645,0.002719268,0.038346315,0.002713828,topic160,82,1,ecology,plant,plant nutrients
topic82,1991,191,5100,5291,192,5101,0.036274325,0.002569712,0.036099036,0.002564455,topic160,82,1,ecology,plant,plant nutrients
topic82,1992,211,5385,5596,212,5386,0.037870668,0.002551015,0.037705504,0.002546347,topic160,82,1,ecology,plant,plant nutrients
topic82,1993,237,5483,5720,238,5484,0.041593848,0.002639231,0.041433566,0.002635052,topic160,82,1,ecology,plant,plant nutrients
topic82,1994,219,5882,6101,220,5883,0.036047845,0.002385943,0.035895755,0.002381678,topic160,82,1,ecology,plant,plant nutrients
topic82,1995,225,5977,6202,226,5978,0.036428111,0.002378425,0.03627862,0.002374298,topic160,82,1,ecology,plant,plant nutrients
topic82,1996,281,6574,6855,282,6575,0.041125857,0.002397947,0.040991977,0.002394731,topic160,82,1,ecology,plant,plant nutrients
topic82,1997,302,6512,6814,303,6513,0.044454225,0.002496236,0.044320517,0.002493202,topic160,82,1,ecology,plant,plant nutrients
topic82,1998,281,7082,7363,282,7083,0.038289206,0.00223586,0.038163792,0.002232795,topic160,82,1,ecology,plant,plant nutrients
topic82,1999,275,7156,7431,276,7157,0.03713171,0.00219303,0.037007132,0.002189932,topic160,82,1,ecology,plant,plant nutrients
topic82,2000,285,7449,7734,286,7450,0.03697001,0.002145154,0.036850272,0.002142225,topic160,82,1,ecology,plant,plant nutrients
topic82,2001,312,7866,8178,313,7867,0.038264059,0.0021209,0.038151137,0.002118281,topic160,82,1,ecology,plant,plant nutrients
topic82,2002,330,7920,8250,331,7921,0.040111488,0.002159926,0.04,0.00215744,topic160,82,1,ecology,plant,plant nutrients
topic82,2003,332,8501,8833,333,8502,0.037691002,0.002026041,0.037586324,0.002023679,topic160,82,1,ecology,plant,plant nutrients
topic82,2004,287,8837,9124,288,8838,0.031558185,0.001829906,0.031455502,0.001827324,topic160,82,1,ecology,plant,plant nutrients
topic82,2005,300,9133,9433,301,9134,0.031902491,0.001809164,0.031803244,0.001806727,topic160,82,1,ecology,plant,plant nutrients
topic82,2006,359,9604,9963,360,9605,0.036126443,0.001869228,0.036033323,0.001867188,topic160,82,1,ecology,plant,plant nutrients
topic82,2007,381,9827,10208,382,9828,0.0374143,0.001878038,0.037323668,0.001876126,topic160,82,1,ecology,plant,plant nutrients
topic82,2008,345,10047,10392,346,10048,0.033288436,0.001759474,0.033198614,0.001757434,topic160,82,1,ecology,plant,plant nutrients
topic82,2009,306,10303,10609,307,10304,0.02893224,0.001627111,0.028843435,0.001624916,topic160,82,1,ecology,plant,plant nutrients
topic82,2010,362,9884,10246,363,9885,0.035421546,0.001825836,0.035330861,0.00182385,topic160,82,1,ecology,plant,plant nutrients
topic82,2011,329,9877,10206,330,9878,0.032327586,0.001750488,0.03223594,0.001748345,topic160,82,1,ecology,plant,plant nutrients
topic82,2012,202,6786,6988,203,6787,0.029041488,0.002008353,0.028906697,0.002004256,topic160,82,1,ecology,plant,plant nutrients
topic82,2013,184,6571,6755,185,6572,0.027379014,0.001985051,0.027239082,0.001980554,topic160,82,1,ecology,plant,plant nutrients
topic82,2014,84,2832,2916,85,2833,0.029129541,0.003112651,0.028806584,0.003097455,topic160,82,1,ecology,plant,plant nutrients
topic82,2015,12,699,711,13,700,0.018232819,0.005007052,0.016877637,0.004830864,topic160,82,1,ecology,plant,plant nutrients
topic82,2016,8,246,254,9,247,0.03515625,0.011488497,0.031496063,0.010958774,topic160,82,1,ecology,plant,plant nutrients
topic82,2017,7,117,124,8,118,0.063492063,0.021637824,0.056451613,0.02072571,topic160,82,1,ecology,plant,plant nutrients
topic83,1809,0,1,1,1,2,0.333333333,0.23570226,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
topic83,1812,0,1,1,1,2,0.333333333,0.23570226,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
topic83,1815,0,2,2,1,3,0.25,0.193649167,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
topic83,1830,0,3,3,1,4,0.2,0.163299316,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
topic83,1833,0,3,3,1,4,0.2,0.163299316,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
topic83,1834,0,1,1,1,2,0.333333333,0.23570226,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
topic83,1836,0,1,1,1,2,0.333333333,0.23570226,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
topic83,1837,0,2,2,1,3,0.25,0.193649167,0,0,topic49,83,1,ecology,plant,paleoclimatololgy
