"topic_label","originaltopic","haldtopic","topic_use","topic_majortaxon","topic_discipline","year","proportion_present","sd_proportion_present","rollmean","start_year","start_year_proportion_present","norm_year","norm_prop"
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1979,0.0322160754962577,0.0031852552412835,0.0281937231692086,1961,0.0200803212851406,18,1.60436055971363
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1980,0.0284772182254197,0.00287979952150166,0.030092790627925,1961,0.0200803212851406,19,1.4181654676259
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1981,0.035989010989011,0.00308727457588083,0.0308443810216251,1961,0.0200803212851406,20,1.79225274725274
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1982,0.0315193965517241,0.00286767827967441,0.0314593057697239,1961,0.0200803212851406,21,1.56966594827586
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1983,0.0290862290862291,0.00269611572278992,0.0314575860697283,1961,0.0200803212851406,22,1.44849420849421
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1984,0.0300480769230769,0.00264689540548404,0.0310239863550922,1961,0.0200803212851406,23,1.49639423076923
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1985,0.0333183250787933,0.0026927376730314,0.0319922077257669,1961,0.0200803212851406,24,1.6592525889239
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1986,0.0355397601066193,0.00275928566615059,0.0319023575492885,1961,0.0200803212851406,25,1.76988005330964
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1987,0.0376675888486912,0.00277743398100431,0.033131996008682,1961,0.0200803212851406,26,1.87584592466482
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1988,0.0393246860201771,0.00278892538724968,0.0351796873954716,1961,0.0200803212851406,27,1.95836936380482
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1989,0.0388799355358582,0.00274369418957721,0.0369460591180278,1961,0.0200803212851406,28,1.93622078968573
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1990,0.0333533053724785,0.00253754953802298,0.0369530551767649,1961,0.0200803212851406,29,1.66099460754943
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1991,0.0325080325080325,0.00243809231711119,0.0363467096570475,1961,0.0200803212851406,30,1.61890001890002
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1992,0.0346676197283774,0.00244546581463051,0.0357467158329847,1961,0.0200803212851406,31,1.72644746247319
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1993,0.0300699300699301,0.00225807522837016,0.0338957646429353,1961,0.0200803212851406,32,1.49748251748252
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1994,0.0303228978855925,0.00219532290864828,0.0321843571128822,1961,0.0200803212851406,33,1.5100803147025
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1995,0.0253144147049339,0.00199457483769034,0.0305765789793733,1961,0.0200803212851406,34,1.26065785230571
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1996,0.0281546316557257,0.00199788175105098,0.0297058988089119,1961,0.0200803212851406,35,1.40210065645514
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1997,0.0262694452597593,0.00193750925295816,0.0280262639151883,1961,0.0200803212851406,36,1.30821837393601
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1998,0.0260763275838653,0.00185719828900071,0.0272275434179753,1961,0.0200803212851406,37,1.29860111367649
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1999,0.0247611357825326,0.00180267381431278,0.0261151909973634,1961,0.0200803212851406,38,1.23310456197012
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2000,0.025989138867339,0.00180915493348358,0.0262501358298444,1961,0.0200803212851406,39,1.29425911559348
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2001,0.0226216678894595,0.0016442585595736,0.0251435430765911,1961,0.0200803212851406,40,1.12655906089508
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2002,0.0218181818181818,0.00160839271400498,0.0242532903882756,1961,0.0200803212851406,41,1.08654545454545
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2003,0.0203781274765085,0.00150334015813103,0.0231136503668043,1961,0.0200803212851406,42,1.01483074833012
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2004,0.0209338009644893,0.0014987784351398,0.0223481834031956,1961,0.0200803212851406,43,1.04250328803157
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2005,0.0223682815647196,0.00152257619317603,0.0216240119426717,1961,0.0200803212851406,44,1.11394042192303
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2006,0.0201746461909064,0.00140858232617956,0.0211346076029611,1961,0.0200803212851406,45,1.00469738030714
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2007,0.0144004702194357,0.00117914781293222,0.0196510652832119,1961,0.0200803212851406,46,0.717143416927897
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2008,0.0194380292532717,0.00135429747773545,0.0194630456385645,1961,0.0200803212851406,47,0.968013856812929
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2009,0.0159298708643605,0.00121557546994104,0.0184622596185388,1961,0.0200803212851406,48,0.793307569045151
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",2010,0.0137614678899083,0.00115092278499456,0.0167408968835765,1961,0.0200803212851406,49,0.685321100917432
"parental care","topic18","topic103",1,"animal","evolutionary biology",1961,0.00133868808567604,0.00133779174269929,0.00530202715805546,1961,0.00133868808567604,0,1
"parental care","topic18","topic103",1,"animal","evolutionary biology",1962,0.00402144772117962,0.00231711075505979,0.00421058210513499,1961,0.00133868808567604,1,3.00402144772117
"parental care","topic18","topic103",1,"animal","evolutionary biology",1963,0.00632111251580278,0.00281793875505899,0.00456156259916312,1961,0.00133868808567604,2,4.72187104930467
"parental care","topic18","topic103",1,"animal","evolutionary biology",1964,0.00723140495867769,0.00272331374413017,0.00517335124041187,1961,0.00133868808567604,3,5.40185950413222
"parental care","topic18","topic103",1,"animal","evolutionary biology",1965,0.00478927203065134,0.00213669251155935,0.00474038506239749,1961,0.00133868808567604,4,3.57758620689654
"parental care","topic18","topic103",1,"animal","evolutionary biology",1966,0.00686106346483705,0.00241741630802795,0.0058448601382297,1961,0.00133868808567604,5,5.12521440823327
"parental care","topic18","topic103",1,"animal","evolutionary biology",1967,0.00586756077116513,0.00221121361119525,0.0062140827482268,1961,0.00133868808567604,6,4.38306789606034
"parental care","topic18","topic103",1,"animal","evolutionary biology",1968,0.0114942528735632,0.0028570007564151,0.00724871081977888,1961,0.00133868808567604,7,8.58620689655169
"parental care","topic18","topic103",1,"animal","evolutionary biology",1969,0.0078482668410726,0.00225669145944719,0.00737208319625786,1961,0.00133868808567604,8,5.86265533028122
"parental care","topic18","topic103",1,"animal","evolutionary biology",1970,0.00894568690095847,0.00238011753499729,0.00820336617031929,1961,0.00133868808567604,9,6.68242811501596
"parental care","topic18","topic103",1,"animal","evolutionary biology",1971,0.0081537565521258,0.00217028065388031,0.00846190478777704,1961,0.00133868808567604,10,6.09085614443796
"parental care","topic18","topic103",1,"animal","evolutionary biology",1972,0.0107816711590297,0.00239782321836888,0.00944472686534995,1961,0.00133868808567604,11,8.05390835579517
"parental care","topic18","topic103",1,"animal","evolutionary biology",1973,0.0134529147982063,0.00257154079563142,0.00983645925027857,1961,0.00133868808567604,12,10.0493273542601
"parental care","topic18","topic103",1,"animal","evolutionary biology",1974,0.0196078431372549,0.00303206012963583,0.012188374509515,1961,0.00133868808567604,13,14.6470588235294
"parental care","topic18","topic103",1,"animal","evolutionary biology",1975,0.0207075064710958,0.00295776319062612,0.0145407384235425,1961,0.00133868808567604,14,15.4685073339085
"parental care","topic18","topic103",1,"animal","evolutionary biology",1976,0.0238593553788196,0.00312232046961816,0.0176818581888813,1961,0.00133868808567604,15,17.8229384679782
"parental care","topic18","topic103",1,"animal","evolutionary biology",1977,0.0314000738825268,0.00335191828710591,0.0218055387335807,1961,0.00133868808567604,16,23.4558551902475
"parental care","topic18","topic103",1,"animal","evolutionary biology",1978,0.0290948275862069,0.00318538320483029,0.0249339212911808,1961,0.00133868808567604,17,21.7338362068965
"parental care","topic18","topic103",1,"animal","evolutionary biology",1979,0.0364464692482916,0.00338052673288388,0.0283016465133881,1961,0.00133868808567604,18,27.2255125284738
"parental care","topic18","topic103",1,"animal","evolutionary biology",1980,0.0434652278177458,0.00353027339909125,0.0328531907827181,1961,0.00133868808567604,19,32.4685251798561
"parental care","topic18","topic103",1,"animal","evolutionary biology",1981,0.0475274725274725,0.00352653255137187,0.0375868142124487,1961,0.00133868808567604,20,35.5030219780219
"parental care","topic18","topic103",1,"animal","evolutionary biology",1982,0.0457974137931034,0.00343112695601594,0.040466282194564,1961,0.00133868808567604,21,34.2106681034482
"parental care","topic18","topic103",1,"animal","evolutionary biology",1983,0.042985842985843,0.00325406627271835,0.0432444852744913,1961,0.00133868808567604,22,32.1104247104247
"parental care","topic18","topic103",1,"animal","evolutionary biology",1984,0.0516826923076923,0.00343243828812811,0.0462917298863714,1961,0.00133868808567604,23,38.6069711538461
"parental care","topic18","topic103",1,"animal","evolutionary biology",1985,0.0495272399819901,0.00325538699048931,0.0475041323192203,1961,0.00133868808567604,24,36.9968482665465
"parental care","topic18","topic103",1,"animal","evolutionary biology",1986,0.0586406041759218,0.00350166184186547,0.0497267586489101,1961,0.00133868808567604,25,43.8045313194135
"parental care","topic18","topic103",1,"animal","evolutionary biology",1987,0.0659714832943179,0.00362122466513632,0.053761572549153,1961,0.00133868808567604,26,49.2806980208554
"parental care","topic18","topic103",1,"animal","evolutionary biology",1988,0.052295655754581,0.00319436979426228,0.0556235351029006,1961,0.00133868808567604,27,39.0648548486719
"parental care","topic18","topic103",1,"animal","evolutionary biology",1989,0.056809024979855,0.00328543288328935,0.0566488016373332,1961,0.00133868808567604,28,42.4363416599516
"parental care","topic18","topic103",1,"animal","evolutionary biology",1990,0.0573197523467146,0.00328507705294471,0.0582073041102781,1961,0.00133868808567604,29,42.8178550029957
"parental care","topic18","topic103",1,"animal","evolutionary biology",1991,0.0638820638820639,0.00336190836548465,0.0592555960515065,1961,0.00133868808567604,30,47.7199017199016
"parental care","topic18","topic103",1,"animal","evolutionary biology",1992,0.0591493924231594,0.00315352752435716,0.0578911778772748,1961,0.00133868808567604,31,44.1845961401
"parental care","topic18","topic103",1,"animal","evolutionary biology",1993,0.0625874125874126,0.00320266028987577,0.0599495292438411,1961,0.00133868808567604,32,46.7527972027971
"parental care","topic18","topic103",1,"animal","evolutionary biology",1994,0.0658908375676119,0.00317622176589652,0.0617658917613925,1961,0.00133868808567604,33,49.220455663006
"parental care","topic18","topic103",1,"animal","evolutionary biology",1995,0.0662689455014511,0.0031586394160955,0.0635557303923398,1961,0.00133868808567604,34,49.5029022895839
"parental care","topic18","topic103",1,"animal","evolutionary biology",1996,0.0653537563822028,0.00298507453987298,0.0638500688923676,1961,0.00133868808567604,35,48.8192560175054
"parental care","topic18","topic103",1,"animal","evolutionary biology",1997,0.0656002348106839,0.0029992867756888,0.0651402373698725,1961,0.00133868808567604,36,49.0033754035808
"parental care","topic18","topic103",1,"animal","evolutionary biology",1998,0.0654624473719951,0.00288248527448233,0.065715244326789,1961,0.00133868808567604,37,48.9004481868802
"parental care","topic18","topic103",1,"animal","evolutionary biology",1999,0.0594805544341273,0.00274377037703441,0.064433187700092,1961,0.00133868808567604,38,44.431974162293
"parental care","topic18","topic103",1,"animal","evolutionary biology",2000,0.0638738039824153,0.00278052309039564,0.0639541593962849,1961,0.00133868808567604,39,47.7137315748641
"parental care","topic18","topic103",1,"animal","evolutionary biology",2001,0.0604059672291514,0.00263442896816241,0.0629646015656746,1961,0.00133868808567604,40,45.123257520176
"parental care","topic18","topic103",1,"animal","evolutionary biology",2002,0.0623030303030303,0.0026610857369056,0.0623051606641439,1961,0.00133868808567604,41,46.5403636363635
"parental care","topic18","topic103",1,"animal","evolutionary biology",2003,0.0597758405977584,0.00252246084730911,0.0611678393092965,1961,0.00133868808567604,42,44.6525529265254
"parental care","topic18","topic103",1,"animal","evolutionary biology",2004,0.0599517755370452,0.00248532651574216,0.0612620835298801,1961,0.00133868808567604,43,44.7839763261727
"parental care","topic18","topic103",1,"animal","evolutionary biology",2005,0.0593660553376444,0.0024330694326996,0.0603605338009259,1961,0.00133868808567604,44,44.3464433372203
"parental care","topic18","topic103",1,"animal","evolutionary biology",2006,0.0569105691056911,0.00232101441664808,0.0596614541762339,1961,0.00133868808567604,45,42.5121951219512
"parental care","topic18","topic103",1,"animal","evolutionary biology",2007,0.055544670846395,0.00226694810732252,0.0583097822849068,1961,0.00133868808567604,46,41.491869122257
"parental care","topic18","topic103",1,"animal","evolutionary biology",2008,0.0581216320246343,0.00229517995615218,0.057978940570282,1961,0.00133868808567604,47,43.4168591224017
"parental care","topic18","topic103",1,"animal","evolutionary biology",2009,0.0558959374116316,0.00223029766909296,0.0571677729451993,1961,0.00133868808567604,48,41.7542652464887
